Gaia_eDR3_ID,teff,dteff,logg,dlogg,feh,dfeh,SNR_B,SNR_G,SNR_R,SNR_IR,A_Li,err_A_Li,Li_EW_significance,br_ref,err_br_ref,br_tar,err_br_tar,RV,RV_flag,RV_B,RV_V,RV_R,RV_IR,Gmag,Vmag,err_Vmag,plx,err_plx,r_med_geo,r_lo_geo,r_hi_geo,r_med_photogeo,r_lo_photogeo,r_hi_photogeo,MedianFlux,MedianSigma,teff_nc,dteff_nc,logg_nc,dlogg_nc,feh_nc,dfeh_nc,age_mp,age_ll1s,age_ul1s,age_ll2s,age_ul2s,age_mean,age_std,mass_mp,mass_ll1s,mass_ul1s,mass_ll2s,mass_ul2s,mass_mean,mass_std,logl_mp,logl_ll1s,logl_ul1s,logl_ll2s,logl_ul2s,logl_mean,logl_std,mv_mp,mv_ll1s,mv_ul1s,mv_ll2s,mv_ul2s,mv_mean,mv_std,r_mp,r_ll1s,r_ul1s,r_ll2s,r_ul2s,r_mean,r_std,P_ST,P_SA,P_ST_nc,P_SA_nc
6197702374378470144,5752.6,69.9,4.3797,0.0544,0.10783,0.03662,18.6,25.1,34.9,25.2,1.45561,0.19095,1.28146,5.02136,0.00931,6.39885,0.10496,-5.76247,FFFF,-5.634312806563563,-5.690332767234951,-5.685737812523085,-2.827373452730876,16.29,16.444030255946263,0.002854,0.5116,0.05751093422075918,1839.0192,1648.1248,2074.4836,1858.382,1674.7078,2043.926,2765.0,80.83,5748.9,64.2,4.3645,0.1041,0.11451,0.04162,5.5,3.184,7.507,0.943,9.091,5.422,2.071,1.04,1.009,1.079,0.976,1.125,1.048,0.037,0.02,-0.033,0.16,-0.087,0.283,0.091,0.095,4.71,4.396,4.892,4.101,5.045,4.608,0.245,1.03,0.979,1.212,0.94,1.378,1.132,0.121,0.34909128938800105,0.9999705587413913,0.27895478964072284,0.9991322290609057
6197721405375940736,5544.9,83.0,4.2676,0.0803,-0.55328,0.04806,13.5,18.1,24.8,15.1,0.98812,0.34159,0.84749,5.02348,0.01064,5.36957,0.17241,-82.42406,FFFT,-5.634312806563563,-5.690332767234951,-5.685737812523085,-5.634312806563563,16.3,16.458857051626236,0.002807,0.6404,0.059936730665254005,1498.6736,1397.18,1626.9545,1542.8639,1389.8732,1657.9683,1874.5,77.62,5540.1,76.3,4.1219,0.1537,-0.55343,0.04649,14.6,10.885,14.921,6.577,15.073,11.972,2.499,0.87,0.822,0.949,0.77,1.083,0.902,0.078,0.29,-0.053,0.429,-0.281,0.612,0.283,0.215,4.21,3.848,5.181,3.376,5.631,4.187,0.538,1.54,1.155,1.804,0.8,2.21,1.538,0.347,9.047619122445333E-23,6.539513319857499E-8,9.382131873414771E-25,1.727350626030669E-8
6197717252145334656,5626.6,60.1,4.3765,0.0463,0.03933,0.0319,18.6,29.0,38.1,29.2,1.00566,0.24418,0.15106,5.02752,0.00918,5.61407,0.07784,23.35095,FFFF,22.537251226254252,22.761331068939803,22.74295125009234,22.61898762184701,16.3,16.45464806260622,0.002818,0.4198,0.05555335176780297,2263.899,2035.8883,2627.1401,2210.7205,2014.4749,2430.5205,3517.8,94.35,5632.9,55.2,4.392,0.0887,0.05186,0.03561,8.1,4.72,9.888,1.616,11.466,6.934,2.541,0.98,0.951,1.007,0.924,1.036,0.978,0.027,-0.03,-0.095,0.06,-0.148,0.155,-0.012,0.078,4.89,4.678,5.079,4.441,5.23,4.887,0.199,1.01,0.947,1.12,0.903,1.248,1.044,0.09,0.2208767812895409,0.9953062127553445,0.21144650566770648,0.9983385636513672
6197709280686007808,5819.4,77.0,4.424,0.0527,-0.03121,0.0428,15.6,22.2,29.1,19.6,1.61783,0.18922,1.56652,4.97772,0.01015,5.83628,0.12161,-58.77775,FFFF,-59.1602844689174,-56.903327672349505,-59.70024703149239,-59.3748425073484,16.31,16.449332058570025,0.002829,0.4582,0.05662242748289442,2079.1082,1875.224,2321.013,2073.1328,1877.3756,2273.9739,2469.7,86.98,5804.2,70.8,4.3876,0.1008,-0.04436,0.04691,6.6,3.642,8.261,1.109,9.867,5.645,2.242,1.01,0.976,1.043,0.945,1.078,1.009,0.033,0.02,-0.039,0.133,-0.096,0.251,0.064,0.088,4.74,4.473,4.914,4.177,5.079,4.673,0.226,1.02,0.963,1.153,0.92,1.308,1.076,0.104,0.6881222462845266,0.9995140061969273,0.6546080435510215,0.9996626072582989
6197630081488887296,5693.2,53.5,4.4721,0.0372,-0.67269,0.03609,14.9,24.6,33.6,26.3,1.20892,0.21525,-0.19139,4.8219,0.01225,5.02751,0.12635,59.42795,FFFF,59.1602844689174,59.74849405596699,59.70024703149239,59.3748425073484,16.31,16.468635897925488,0.002812,0.6302,0.05804069188512462,1538.6101,1420.6372,1660.948,1541.9214,1405.8838,1696.606,3099.4,94.42,5749.6,49.2,4.4172,0.0713,-0.63892,0.034,12.4,8.827,13.94,4.789,14.841,10.851,2.682,0.82,0.796,0.844,0.775,0.869,0.82,0.023,-0.12,-0.17,-0.039,-0.224,0.044,-0.09,0.067,5.11,4.932,5.268,4.731,5.417,5.099,0.169,0.91,0.849,0.977,0.798,1.064,0.912,0.065,4.2628802522882144E-57,3.9880679177508024E-25,8.116987616415836E-57,1.583278154308005E-23
6005494096727560192,5693.0,63.0,4.3818,0.0488,-0.20553,0.03571,19.2,31.6,39.0,34.4,1.19254,0.21436,0.59419,4.91054,0.00972,4.8621,0.08115,2.73826,FFFF,2.8171564032817815,2.8451663836174754,2.8428689062615424,2.827373452730876,16.32,16.475707217596856,0.002844,0.4691,0.05991289557379224,2057.2915,1823.7468,2389.9167,2134.708,1885.8496,2450.5732,3310.0,85.93,5677.2,57.9,4.3259,0.0933,-0.22068,0.03748,11.0,8.056,12.511,3.934,13.938,9.914,2.482,0.92,0.892,0.946,0.866,0.977,0.918,0.027,0.0,-0.08,0.107,-0.15,0.222,0.022,0.094,4.83,4.572,5.047,4.281,5.23,4.803,0.239,1.03,0.946,1.162,0.882,1.328,1.071,0.114,0.0010300290578496533,0.9962034540647569,2.9810691371786463E-4,0.9833202731223962
6197771093855554304,5733.9,62.7,4.235,0.0577,-0.34794,0.03429,16.5,26.3,34.3,28.2,1.28776,0.2082,1.14486,4.93565,0.00981,5.81803,0.11886,-116.75008,FFFF,-115.50341253455304,-116.65182172831649,-116.55762515672325,-118.7496850146968,16.32,16.463828880179513,0.002832,0.417,0.060814653226453,2279.8757,2008.5499,2702.4946,2191.427,1968.005,2502.9255,2594.8,77.78,5670.9,57.6,4.0215,0.1104,-0.39306,0.03478,11.2,8.156,13.185,5.358,14.568,10.41,2.413,0.94,0.891,1.034,0.856,1.164,0.974,0.08,0.37,0.23,0.508,0.101,0.664,0.363,0.14,4.01,3.634,4.328,3.218,4.635,3.961,0.351,1.56,1.345,1.844,1.155,2.213,1.6,0.262,1.0425875311384485E-13,0.08771739717181072,2.437908611938946E-19,0.001862003638912114
6005539455883457664,5598.0,87.3,4.4341,0.0651,-0.55887,0.05666,11.0,18.6,22.6,17.1,1.41458,0.26203,1.64146,5.02602,0.01042,6.00319,0.20115,11.52853,FFFF,11.268625613127126,11.380665534469902,11.37147562504617,11.309493810923504,16.33,16.48756824259727,0.002842,0.5401,0.05530241529002391,1753.9403,1614.9316,1956.229,1756.9967,1608.1808,1919.6078,1765.4,79.6,5638.4,80.2,4.4002,0.1246,-0.53546,0.05473,14.4,8.596,14.838,3.038,15.059,10.311,3.51,0.82,0.793,0.856,0.766,0.892,0.828,0.031,-0.15,-0.236,-0.04,-0.309,0.146,-0.134,0.109,5.29,4.994,5.494,4.513,5.682,5.215,0.28,0.86,0.801,0.967,0.757,1.177,0.903,0.108,5.929544701730886E-17,2.574480879563155E-6,2.8173111864426364E-16,9.350265697771512E-6
6197622659785190016,5642.5,54.8,4.2556,0.0537,-0.32286,0.02852,18.9,38.2,45.5,37.6,1.03386,0.21536,0.79796,4.85929,0.00959,4.87482,0.07732,-85.99599,FFFF,-84.51469209845345,-85.35499150852425,-85.28606718784627,-87.64857703465715,16.33,16.476435518880383,0.002819,0.5293,0.05174351856349196,1750.729,1618.5024,1896.3445,1848.5112,1688.4451,2041.4746,4295.3,96.39,5597.2,50.4,4.0976,0.1027,-0.35452,0.0291,13.8,10.998,14.597,7.872,15.009,12.309,1.984,0.89,0.866,0.96,0.841,1.055,0.928,0.057,0.24,0.143,0.372,-0.016,0.512,0.265,0.123,4.29,3.951,4.522,3.594,4.918,4.214,0.308,1.43,1.259,1.651,1.048,1.93,1.458,0.211,5.874435721128703E-16,0.2266421451015585,7.558908152863475E-21,0.0244250806725867
6197723879276986240,5956.0,77.4,4.4551,0.0514,-0.15195,0.04622,16.2,24.0,31.6,23.8,1.79973,0.15996,1.6976,4.91868,0.01052,5.99593,0.12522,-5.29256,FFFT,-25.354407629536034,-25.60649745255728,-28.428689062615423,-25.354407629536034,16.33,16.466902886452182,0.002846,0.5,0.06018585391689537,1922.1238,1744.997,2164.4895,1943.1383,1752.1693,2158.4404,2321.2,74.64,5925.5,71.1,4.367,0.0983,-0.18476,0.04915,6.0,3.532,7.553,1.166,9.062,5.343,1.991,1.01,0.978,1.048,0.946,1.089,1.016,0.036,0.11,0.03,0.21,-0.037,0.32,0.118,0.09,4.55,4.297,4.754,4.016,4.925,4.529,0.228,1.04,0.979,1.181,0.929,1.339,1.098,0.109,0.018619914014197825,0.9349492043047324,0.008873090618759981,0.9723208412397588
6197631971274438144,5618.0,42.7,4.3028,0.0386,-0.38322,0.02367,22.9,33.2,43.5,34.2,1.03884,0.20103,0.83088,4.81454,0.01025,4.71862,0.08105,-58.48406,FFFF,-56.343128065635625,-56.903327672349505,-59.70024703149239,-59.3748425073484,16.33,16.474816212287706,0.002826,0.5185,0.05626878470662053,1885.6252,1696.3651,2152.7466,1859.0334,1671.0582,2069.2405,4641.9,108.86,5595.6,39.3,4.1824,0.0738,-0.40024,0.02381,14.6,13.344,14.921,11.595,15.073,13.868,0.978,0.87,0.85,0.901,0.826,0.943,0.88,0.028,0.19,0.094,0.259,-0.052,0.345,0.171,0.093,4.39,4.223,4.627,4.01,4.988,4.452,0.23,1.28,1.129,1.41,0.993,1.578,1.296,0.139,3.4406074842979387E-34,2.7529336660933975E-4,7.116531385820085E-39,1.6211956357353947E-5
6197706050870522624,5923.9,77.3,4.464,0.0518,-0.20917,0.04708,16.2,21.7,31.1,21.7,1.702,0.17456,1.18278,5.02111,0.01016,6.27271,0.16961,-98.0969,FFFF,-95.78331771158057,-96.73565704299416,-96.65754281289244,-96.13069739284978,16.34,16.475558987481147,0.00282,0.5226,0.06078652543662091,1888.5824,1695.742,2107.9678,1907.7394,1735.4236,2157.361,2322.9,76.51,5901.4,71.0,4.3849,0.0991,-0.23731,0.04937,6.6,3.724,8.253,1.206,9.873,5.708,2.208,0.99,0.956,1.024,0.924,1.06,0.99,0.034,0.04,-0.019,0.152,-0.075,0.27,0.083,0.087,4.75,4.459,4.894,4.158,5.034,4.622,0.223,1.02,0.958,1.147,0.909,1.3,1.064,0.102,0.002648536765626208,0.949278545889384,8.815851787622868E-4,0.8961248479706466
6197553626770449152,5597.3,61.5,4.3665,0.0485,-0.28416,0.03529,21.9,35.7,48.4,40.2,0.86871,0.24664,-0.01891,4.8068,0.01069,4.90172,0.07843,-20.33671,FFFF,-19.72009482297247,-19.91616468532233,-19.900082343830796,-19.791614169116134,16.35,16.50317034030353,0.002827,0.4933,0.05388135734409689,1976.7588,1802.6254,2251.186,1964.2218,1776.0212,2205.3274,5127.1,108.01,5592.4,56.6,4.3212,0.0928,-0.29041,0.03634,13.6,10.41,14.512,5.788,14.989,11.841,2.509,0.87,0.848,0.897,0.826,0.926,0.875,0.025,-0.06,-0.136,0.055,-0.207,0.188,-0.03,0.098,4.95,4.675,5.185,4.373,5.381,4.949,0.25,1.01,0.926,1.138,0.855,1.319,1.036,0.115,1.1022398306403396E-8,0.6749686589852578,5.70143331616344E-9,0.6095382097935107
6197659184186976512,5804.8,55.2,4.3505,0.0441,-0.13935,0.02995,22.5,34.1,41.9,36.7,1.56812,0.14757,2.1696,4.88834,0.01024,4.99708,0.07104,-49.92706,FFFF,-47.89165885579028,-48.36782852149708,-51.17164031270776,-50.892722149155766,16.35,16.494508601183416,0.002819,0.519,0.0689655164176622,1869.0132,1684.5648,2107.2144,1971.8042,1746.4078,2255.674,4533.4,110.1,5762.0,50.8,4.2386,0.0845,-0.1733,0.03195,9.5,8.205,10.578,6.147,11.666,9.322,1.341,0.96,0.936,0.995,0.912,1.037,0.97,0.031,0.15,0.061,0.256,-0.025,0.365,0.163,0.097,4.41,4.168,4.661,3.898,4.885,4.437,0.245,1.16,1.067,1.325,0.975,1.514,1.221,0.135,0.08531875489911787,0.9999994062177303,0.005355420358127175,0.9911765671543219
6197547618116311936,5789.0,73.9,4.3162,0.0636,-0.45858,0.04318,17.8,27.4,34.3,30.4,1.33016,0.21385,0.44023,4.82365,0.01075,4.64953,0.10382,-43.13559,FFFF,-42.257346049226726,-42.677495754262125,-42.643033593923136,-42.41060179096314,16.35,16.487446185268674,0.002839,0.422,0.06239834259058022,2277.4248,1996.4916,2627.9062,2170.7598,1946.6312,2434.8704,3167.9,94.37,5754.9,67.9,4.1299,0.1218,-0.48727,0.04268,12.0,9.688,13.574,7.07,14.7,11.418,1.969,0.88,0.85,0.951,0.822,1.045,0.913,0.059,0.25,0.096,0.397,-0.049,0.553,0.244,0.15,4.25,3.87,4.627,3.467,4.984,4.247,0.378,1.31,1.105,1.566,0.954,1.885,1.356,0.237,3.9962012820088806E-17,1.370909782571579E-4,1.003730657395906E-20,5.189476358908525E-6
6005523409885495424,5561.5,80.7,4.3224,0.0745,-0.2939,0.04457,16.8,27.3,32.7,33.8,1.20869,0.25494,2.01817,5.2841,0.01094,5.57411,0.11702,-22.85292,FFFF,-22.537251226254252,-22.761331068939803,-22.74295125009234,-22.61898762184701,16.35,16.495990433068723,0.002836,0.5474,0.05703865767543833,1735.3651,1576.9712,1927.8542,1796.9915,1633.2712,1989.3107,2787.3,86.04,5547.8,74.2,4.2538,0.1426,-0.30403,0.04579,14.5,10.862,14.876,5.091,15.066,11.804,2.845,0.87,0.84,0.913,0.813,0.999,0.882,0.046,-0.1,-0.193,0.185,-0.272,0.383,0.015,0.183,5.16,4.431,5.385,3.923,5.585,4.849,0.461,0.95,0.871,1.309,0.811,1.67,1.12,0.248,5.360409879844977E-7,0.4940325092210848,1.1290044926045317E-7,0.3803802134874921
6197779615070734208,5703.7,102.4,4.4682,0.0668,-0.07042,0.05904,9.8,14.7,22.4,15.7,1.07293,0.37658,-0.36866,4.92264,0.01024,5.82977,0.17074,-54.21789,FFFF,-53.525971662353854,-51.21299490511456,-54.0145092189693,-53.52597166235385,16.35,16.490091851616217,0.002835,0.4625,0.0663329708508497,2076.332,1861.5337,2434.5232,2070.651,1822.7399,2333.6438,1410.6,64.44,5719.4,94.1,4.5043,0.1277,-0.06211,0.06408,5.3,2.334,8.528,0.544,11.358,5.541,2.881,0.97,0.933,1.01,0.896,1.051,0.974,0.038,-0.04,-0.117,0.054,-0.186,0.174,-0.031,0.089,5.0,4.735,5.175,4.419,5.358,4.929,0.233,0.94,0.899,1.049,0.861,1.207,0.996,0.091,0.39552879092559007,0.9884225287546909,0.38817658586877063,0.9915387537715373
6005524436378320384,5752.3,74.6,4.2355,0.0655,-0.2412,0.03914,13.2,20.9,24.2,23.3,1.335,0.26043,0.94032,4.90931,0.00994,5.59037,0.137,-50.29189,FFFF,-47.89165885579028,-51.21299490511456,-51.17164031270776,-50.892722149155766,16.36,16.494583257341628,0.002822,0.4853,0.053825934104798,1918.9684,1746.9608,2125.5684,1962.4044,1783.3208,2149.3645,2076.9,87.7,5680.5,68.6,4.0329,0.1254,-0.29227,0.04072,10.8,7.641,12.702,4.831,14.292,9.877,2.444,0.95,0.904,1.061,0.868,1.209,1.001,0.09,0.37,0.204,0.528,0.045,0.694,0.358,0.161,4.08,3.61,4.424,3.16,4.795,3.968,0.404,1.47,1.264,1.827,1.069,2.24,1.592,0.298,6.268923510962691E-5,0.9370569908272792,3.4195953540033994E-8,0.28496042602435645
6197939765808544512,5770.4,63.2,4.2683,0.0588,-0.20634,0.03305,15.8,29.3,38.3,35.7,1.34332,0.18867,1.16394,4.84426,0.00979,5.21237,0.09036,13.17141,FFFT,0.0,0.0,-2.8428689062615424,0.0,16.36,16.50215981053578,0.002833,0.3647,0.0646344686853817,2803.369,2344.4814,3332.1006,2501.0564,2158.7417,2940.2466,2963.3,79.07,5705.6,58.1,4.0911,0.1126,-0.25354,0.03468,10.7,8.489,12.148,5.997,13.557,10.141,1.883,0.95,0.913,1.032,0.881,1.14,0.984,0.068,0.28,0.146,0.438,0.018,0.591,0.301,0.144,4.17,3.77,4.497,3.372,4.816,4.105,0.361,1.36,1.189,1.659,1.041,1.983,1.472,0.246,4.1789680840402337E-4,0.997966774017158,3.4640931123875813E-7,0.6246349694885757
6197786895033463296,5782.6,110.6,4.4412,0.0748,-0.17736,0.06419,12.6,21.3,28.3,23.0,1.27928,0.2872,-0.05048,4.92866,0.00932,5.82846,0.10576,-39.89522,FFFT,-61.977440872199196,-59.74849405596699,-62.54311593775393,-61.977440872199196,16.36,16.49197480441664,0.002806,0.4342,0.05556764085053693,2158.1533,1943.6102,2391.9214,2148.5107,1943.5067,2423.1003,2332.6,84.7,5773.3,101.7,4.4039,0.1431,-0.19148,0.06783,7.9,4.018,10.461,1.112,12.943,6.996,3.046,0.95,0.912,0.997,0.872,1.047,0.958,0.044,-0.03,-0.107,0.113,-0.18,0.28,0.025,0.117,4.92,4.555,5.127,4.125,5.322,4.784,0.302,0.98,0.913,1.141,0.862,1.377,1.047,0.136,0.07277465548606055,0.9669752421943049,0.050305630910842225,0.9387121463360222
6197719348089354624,5769.1,83.0,4.2937,0.0708,0.35694,0.03871,16.3,21.9,29.8,20.7,1.84726,0.15976,3.43052,5.03348,0.00938,5.9363,0.09452,31.86094,FFFF,33.805876839381376,31.296830219792227,31.271557968876966,31.101107980039632,16.37,16.525032107087082,0.002813,0.501,0.06154110566711257,1984.6328,1760.671,2304.1814,1918.2375,1724.3654,2137.9807,2193.2,75.27,5794.6,76.3,4.2695,0.1354,0.41201,0.0471,3.9,2.431,4.966,0.713,6.489,3.659,1.355,1.15,1.111,1.238,1.074,1.359,1.183,0.073,0.16,0.068,0.375,-0.001,0.567,0.238,0.155,4.33,3.82,4.617,3.334,4.819,4.22,0.392,1.13,1.065,1.485,1.016,1.903,1.339,0.253,1.0492689809483176E-11,0.07596068720404657,8.697453820745792E-12,0.009055954770705484
6005481800241307648,5478.4,44.9,4.4741,0.0314,-0.55077,0.02959,18.9,32.5,41.2,37.8,0.93505,0.22885,0.89654,4.78728,0.01124,4.82887,0.097,-22.41327,FFFF,-22.537251226254252,-22.761331068939803,-22.74295125009234,-22.61898762184701,16.37,16.522634077660964,0.002827,0.6255,0.07410962102379336,1531.9988,1383.8453,1765.5087,1612.5643,1462.5891,1851.9476,3676.0,90.8,5546.1,41.3,4.5187,0.0601,-0.50783,0.02864,9.8,5.624,12.738,2.068,14.566,8.905,3.329,0.81,0.788,0.836,0.768,0.862,0.814,0.023,-0.25,-0.294,-0.199,-0.335,-0.148,-0.244,0.047,5.54,5.398,5.643,5.262,5.743,5.506,0.121,0.81,0.775,0.858,0.749,0.906,0.821,0.04,1.1485411059436511E-57,1.0042589952695031E-17,3.858146773346538E-49,2.752975231236489E-13
6197835273544639488,5646.4,45.3,4.1302,0.0458,0.18204,0.02149,17.0,30.1,37.7,34.2,1.36109,0.1693,2.85797,4.83017,0.0098,4.97414,0.06605,-53.29975,FFFF,-53.525971662353854,-54.05816128873203,-54.0145092189693,-53.72009560188665,16.38,16.538781927635693,0.002823,0.3618,0.06292283086146966,2870.889,2290.1382,3534.9377,2578.6182,2228.2852,3018.2185,3561.0,96.71,5582.0,41.6,3.9706,0.0876,0.16139,0.02491,7.3,5.668,8.918,4.336,10.288,7.283,1.543,1.12,1.063,1.216,1.015,1.328,1.15,0.08,0.45,0.34,0.564,0.228,0.686,0.453,0.113,3.67,3.41,3.977,3.118,4.273,3.729,0.283,1.81,1.593,2.055,1.4,2.358,1.824,0.237,1.8756859892532304E-7,0.9779312897651123,1.24469799125303E-7,0.2199955050861246
6197625301186855168,5641.7,86.7,4.4517,0.06,0.05584,0.0477,16.6,29.1,39.9,33.0,1.30445,0.22047,1.33738,4.81318,0.01216,5.3727,0.07001,-39.83585,FFFF,-39.44018964594494,-39.83232937064466,-42.643033593923136,-39.58322833823227,16.39,16.55302025657703,0.002845,0.5156,0.05977347588701922,1873.9777,1725.8945,2029.459,1922.5399,1731.6652,2115.6736,3447.6,88.95,5674.9,79.7,4.5264,0.1147,0.08596,0.05348,4.2,1.762,7.217,0.403,9.862,4.616,2.548,1.0,0.965,1.038,0.931,1.076,1.004,0.036,-0.03,-0.106,0.049,-0.169,0.15,-0.036,0.078,4.92,4.721,5.128,4.458,5.291,4.945,0.203,0.97,0.924,1.063,0.888,1.196,1.004,0.08,0.2980295718147741,0.9758497984349579,0.25867491102365575,0.9918503225328176
6197760511055630208,5753.0,59.2,4.1374,0.053,-0.06476,0.03053,14.3,24.7,33.1,28.0,1.38171,0.19227,1.95799,4.92633,0.00992,5.4167,0.1044,-130.47428,FFFT,-56.343128065635625,-56.903327672349505,-56.857378125230845,-56.34312806563563,16.4,16.54572748268199,0.002852,0.3672,0.07028961680922656,2616.8633,2203.0847,3086.6506,2476.2144,2112.0857,2947.3245,2917.8,91.15,5647.4,54.4,3.8875,0.1013,-0.1319,0.03318,6.1,4.434,8.566,3.286,10.849,6.694,1.996,1.1,1.029,1.237,0.967,1.379,1.152,0.106,0.5,0.39,0.657,0.269,0.796,0.544,0.131,3.46,3.144,3.802,2.804,4.131,3.501,0.328,1.86,1.643,2.23,1.435,2.627,1.988,0.3,0.02170085204932268,0.9696657459001589,1.4720213835084874E-5,0.06862899370290226
6005541002071758080,5680.3,65.7,4.2959,0.0568,0.00244,0.03407,17.8,24.6,33.5,23.7,1.39628,0.19428,2.12094,5.1284,0.00921,5.67948,0.09693,-43.66011,FFFF,-42.257346049226726,-42.677495754262125,-45.48590250018468,-42.41060179096314,16.4,16.549004473372985,0.002826,0.3898,0.057090969449692254,2498.2258,2174.6345,4120.4985,2315.1697,2029.0016,2573.2559,3114.8,94.21,5645.1,60.4,4.2167,0.1087,-0.01547,0.03767,10.2,8.433,11.501,5.403,12.874,9.78,1.782,0.96,0.934,1.005,0.907,1.073,0.977,0.041,0.13,0.013,0.268,-0.086,0.419,0.142,0.126,4.56,4.197,4.84,3.806,5.089,4.501,0.322,1.21,1.066,1.418,0.957,1.686,1.25,0.184,0.4627788290915147,0.9992946059824065,0.1367511040289477,0.9480950330008552
6197673615278119040,5605.6,79.3,4.2292,0.0774,-0.00985,0.03996,15.2,21.7,32.5,23.4,1.00394,0.28471,0.96081,5.07587,0.00943,6.0193,0.11806,-65.65537,FFFF,-64.79459727548098,-65.43882682320194,-65.38598484401547,-65.02958941281014,16.41,16.559326686982093,0.002842,0.4628,0.06135408467839735,2068.582,1791.017,2392.3792,2064.7876,1865.9182,2365.8877,2853.4,89.23,5557.9,72.9,4.1221,0.1481,-0.03325,0.04404,11.4,8.492,13.175,5.038,14.557,10.604,2.421,0.94,0.907,1.035,0.877,1.188,0.986,0.083,0.22,0.022,0.413,-0.125,0.603,0.21,0.186,4.4,3.872,4.854,3.383,5.209,4.344,0.472,1.2,1.037,1.624,0.92,2.066,1.412,0.31,0.08976916933022265,0.9493400223675248,0.011965789134983145,0.6325314936492691
6197707214803307264,5451.0,63.3,4.2692,0.0597,0.20787,0.0312,19.3,26.9,35.4,25.6,0.84044,0.29004,1.20129,5.02012,0.0093,5.93503,0.07124,-24.44388,FFFF,-22.537251226254252,-22.761331068939803,-25.58582015635388,-25.446361074577883,16.41,16.567518290317047,0.00284,0.5958,0.06327527427227697,1627.5756,1462.6166,1790.1047,1660.0529,1511.2928,1843.3704,3367.7,97.2,5479.7,58.2,4.3078,0.1143,0.25832,0.03642,10.0,6.762,11.471,2.732,12.958,8.64,2.554,0.99,0.962,1.025,0.935,1.07,0.995,0.033,0.0,-0.097,0.119,-0.172,0.26,0.015,0.108,5.04,4.654,5.208,4.282,5.396,4.845,0.277,1.07,0.983,1.243,0.92,1.464,1.141,0.143,4.9650398836836575E-8,0.37848017089530445,2.6116257037123716E-9,0.4919669461458678
6005511143459238656,5777.8,54.7,4.3606,0.0431,-0.21539,0.03024,16.8,27.3,33.5,30.6,1.09972,0.23775,-0.65249,4.9603,0.00965,5.18003,0.08597,34.48419,FFFF,36.623033242663155,34.1419966034097,34.114426875138506,33.92848143277051,16.42,16.562724703151524,0.002849,0.4602,0.06451522622808754,2144.5327,1872.6932,2521.6924,2050.1516,1876.9374,2364.5303,3270.2,99.02,5742.7,50.3,4.2533,0.0825,-0.24552,0.03165,10.5,9.044,11.617,6.77,12.77,10.208,1.463,0.93,0.908,0.962,0.884,1.0,0.939,0.028,0.12,0.033,0.219,-0.049,0.325,0.128,0.094,4.59,4.316,4.789,4.043,4.986,4.529,0.237,1.14,1.047,1.289,0.958,1.454,1.181,0.126,6.744055726637633E-5,0.9978051896107621,1.1995536500680247E-6,0.9572311640922536
6005433559170114816,5694.3,77.3,4.4027,0.058,-0.33073,0.04557,11.7,21.0,26.9,25.3,1.28586,0.2554,0.74594,4.86249,0.01054,5.28655,0.13292,-37.67396,FFFF,-36.623033242663155,-36.98716298702718,-39.80016468766159,-39.58322833823227,16.42,16.5732511836154,0.002841,0.652,0.06715003810801479,1496.5126,1361.195,1648.0864,1511.0906,1375.2302,1701.6637,2199.1,83.46,5689.6,71.1,4.3415,0.111,-0.34075,0.0464,11.7,7.848,13.443,3.234,14.673,10.173,2.978,0.89,0.86,0.922,0.832,0.957,0.891,0.031,-0.05,-0.129,0.082,-0.2,0.226,-0.005,0.109,4.92,4.609,5.159,4.256,5.357,4.88,0.277,0.98,0.899,1.128,0.84,1.333,1.034,0.128,1.3180046510768332E-7,0.26009028224624237,5.468836759759767E-8,0.1979361164684805
6005396485012533120,5734.1,99.9,4.4152,0.0731,-0.4101,0.06156,17.4,27.8,35.8,31.7,1.3032,0.24632,0.53015,4.88212,0.0109,5.13225,0.10857,-48.18166,FFFF,-47.89165885579028,-45.52266213787961,-48.32877140644622,-48.06534869642489,16.42,16.566697976655803,0.002821,0.4407,0.059193294188668574,2172.8435,1941.6274,2462.5413,2100.6519,1904.7324,2364.802,3281.6,93.02,5733.7,91.9,4.3363,0.1399,-0.41849,0.06153,11.4,7.166,13.431,2.553,14.713,9.85,3.208,0.88,0.846,0.923,0.813,0.971,0.886,0.04,-0.05,-0.142,0.12,-0.224,0.306,0.01,0.136,4.92,4.509,5.191,4.055,5.421,4.838,0.346,0.95,0.871,1.148,0.814,1.43,1.04,0.165,1.5894392271697388E-7,0.03866532572011718,6.011495846375952E-8,0.028077742600454925
